temperature,humidity,soil_moisture,rainfall,light,acoustic,motion,season,timestamp
28.4,54.23,21.15,0.91,4.42,25.42,0,summer,2026-07-10T21:34:41.961634
28.09,52.97,20.36,2.28,2.93,83.59,1,summer,2026-07-10T21:42:41.961634
28.03,61.18,11.79,5.31,10.99,53.72,0,summer,2026-07-10T21:50:41.961634
29.32,60.26,24.65,5.44,2.67,74.53,0,summer,2026-07-10T21:58:41.961634
30.82,55.76,12.73,6.71,32.9,79.56,0,summer,2026-07-10T22:06:41.961634
25.9,65.05,12.77,0.73,13.7,55.99,1,summer,2026-07-10T22:14:41.961634
29.81,66.41,31.78,6.74,2.73,50.82,0,summer,2026-07-10T22:22:41.961634
30.82,53.55,21.15,5.15,27.61,73.01,0,summer,2026-07-10T22:30:41.961634
28.35,60.0,38.74,1.22,27.26,60.5,0,summer,2026-07-10T22:38:41.961634
26.79,66.84,23.41,1.52,38.66,60.94,0,summer,2026-07-10T22:46:41.961634
29.45,52.02,7.37,0.0,11.01,34.88,1,summer,2026-07-10T22:54:41.961634
25.71,64.15,25.87,5.83,29.88,31.09,0,summer,2026-07-10T23:02:41.961634
30.61,58.28,16.73,5.68,49.02,62.8,0,summer,2026-07-10T23:10:41.961634
15.350000000000001,25.947678976184015,25.18,5.65,11.53,92.78082108132274,0,summer,2026-07-10T23:18:41.961634
30.75,58.31,20.16,5.47,11.84,53.56,0,summer,2026-07-10T23:26:41.961634
45.129999999999995,23.352341224516163,19.81,4.34,0.76,110.0732185059231,1,summer,2026-07-10T23:34:41.961634
30.54,57.84,11.23,0.0,16.59,74.31,1,summer,2026-07-10T23:42:41.961634
30.36,66.65,26.64,3.09,10.41,84.72,0,summer,2026-07-10T23:50:41.961634
25.87,65.12,9.24,0.0,47.87,30.93,0,summer,2026-07-10T23:58:41.961634
30.09,67.02,30.57,2.15,20.92,32.6,0,summer,2026-07-11T00:06:41.961634
26.53,55.67,13.48,1.15,45.4,48.67,0,summer,2026-07-11T00:14:41.961634
27.23,59.88,15.67,5.82,20.97,53.12,0,summer,2026-07-11T00:22:41.961634
43.120000000000005,19.913818870711303,21.99,5.1,24.45,85.68403638791452,0,summer,2026-07-11T00:30:41.961634
28.35,57.45,8.92,2.74,37.34,49.92,0,summer,2026-07-11T00:38:41.961634
26.07,52.35,23.08,0.21,15.94,59.12,0,summer,2026-07-11T00:46:41.961634
30.63,67.62,18.88,7.05,39.54,77.63,1,summer,2026-07-11T00:54:41.961634
27.82,57.49,11.76,7.42,35.68,47.88,0,summer,2026-07-11T01:02:41.961634
30.67,54.76,35.02,2.69,18.07,35.37,0,summer,2026-07-11T01:10:41.961634
25.9,52.68,24.2,5.22,49.7,80.64,0,summer,2026-07-11T01:18:41.961634
27.59,67.4,17.8,3.73,19.48,32.54,1,summer,2026-07-11T01:26:41.961634
28.61,58.75,26.06,6.78,13.91,70.86,0,summer,2026-07-11T01:34:41.961634
30.42,62.42,21.14,4.2,25.43,61.43,0,summer,2026-07-11T01:42:41.961634
30.58,57.16,17.23,9.68,24.51,83.41,1,summer,2026-07-11T01:50:41.961634
28.66,54.8,19.42,1.85,3.97,40.73,0,summer,2026-07-11T01:58:41.961634
30.91,52.59,12.75,2.49,8.91,29.41,0,summer,2026-07-11T02:06:41.961634
27.04,65.89,19.36,7.89,38.74,57.06,0,summer,2026-07-11T02:14:41.961634
28.27,54.71,13.0,0.0,12.48,37.86,0,summer,2026-07-11T02:22:41.961634
29.45,64.36,24.01,2.0,12.55,42.58,0,summer,2026-07-11T02:30:41.961634
27.44,54.16,11.76,8.3,45.43,74.51,0,summer,2026-07-11T02:38:41.961634
30.09,66.97,17.11,2.54,1.84,45.66,0,summer,2026-07-11T02:46:41.961634
29.5,55.42,24.77,1.65,44.65,38.17,0,summer,2026-07-11T02:54:41.961634
26.63,53.16,32.48,3.01,47.29,73.27,1,summer,2026-07-11T03:02:41.961634
28.09,63.99,16.72,1.43,24.65,61.45,1,summer,2026-07-11T03:10:41.961634
29.38,60.46,30.29,6.09,7.47,77.39,1,summer,2026-07-11T03:18:41.961634
29.75,66.96,7.84,3.32,26.5,69.4,0,summer,2026-07-11T03:26:41.961634
15.0,20.493418591689668,19.31,3.57,46.26,103.32569293244748,0,summer,2026-07-11T03:34:41.961634
28.91,55.42,30.14,0.28,16.37,25.23,0,summer,2026-07-11T03:42:41.961634
26.96,67.05,17.82,4.06,42.69,74.16,0,summer,2026-07-11T03:50:41.961634
25.67,57.47,12.95,5.67,14.95,75.89,0,summer,2026-07-11T03:58:41.961634
27.9,52.35,25.0,3.16,1.06,66.23,1,summer,2026-07-11T04:06:41.961634
28.03,54.18,30.81,3.58,28.5,45.21,0,summer,2026-07-11T04:14:41.961634
27.62,61.08,28.05,7.33,30.03,35.88,0,summer,2026-07-11T04:22:41.961634
12.780000000000001,24.098740798721416,11.33,2.61,5.8,89.82151515431462,0,summer,2026-07-11T04:30:41.961634
30.27,64.64,24.26,0.74,38.65,35.7,1,summer,2026-07-11T04:38:41.961634
29.59,61.67,33.07,6.71,46.12,44.72,0,summer,2026-07-11T04:46:41.961634
30.55,56.48,21.93,5.11,19.48,37.19,0,summer,2026-07-11T04:54:41.961634
29.4,60.27,10.45,0.31,46.15,50.24,0,summer,2026-07-11T05:02:41.961634
25.59,54.88,30.73,0.0,18.84,27.84,0,summer,2026-07-11T05:10:41.961634
12.670000000000002,13.588464091298036,34.38,2.05,7.05,91.60617566855467,1,summer,2026-07-11T05:18:41.961634
27.39,52.39,23.89,0.0,25.41,32.5,0,summer,2026-07-11T05:26:41.961634
25.25,56.4,37.61,1.82,1.94,35.79,0,summer,2026-07-11T05:34:41.961634
29.63,58.86,20.07,3.04,8.58,49.2,0,summer,2026-07-11T05:42:41.961634
25.68,58.82,17.06,4.67,17.51,47.5,0,summer,2026-07-11T05:50:41.961634
28.07,60.64,34.33,5.7,9.5,70.73,1,summer,2026-07-11T05:58:41.961634
34.12,30.46,22.2,6.91,665.24,67.95,0,summer,2026-07-11T06:06:41.961634
37.96,40.5,15.36,4.15,561.91,44.6,0,summer,2026-07-11T06:14:41.961634
34.35,28.02,18.24,2.11,473.51,51.89,1,summer,2026-07-11T06:22:41.961634
35.57,34.29,9.49,5.8,744.45,50.87,0,summer,2026-07-11T06:30:41.961634
38.18,29.27,18.53,6.5,453.21,26.85,0,summer,2026-07-11T06:38:41.961634
35.84,33.85,31.13,1.09,606.79,28.54,0,summer,2026-07-11T06:46:41.961634
38.5,30.79,35.07,3.08,808.57,31.71,1,summer,2026-07-11T06:54:41.961634
37.19,28.86,30.68,6.48,443.04,68.04,1,summer,2026-07-11T07:02:41.961634
38.02,33.65,29.82,4.81,947.61,50.94,0,summer,2026-07-11T07:10:41.961634
37.37,42.84,15.66,9.45,383.11,62.52,0,summer,2026-07-11T07:18:41.961634
37.68,39.21,27.17,2.65,451.24,43.7,0,summer,2026-07-11T07:26:41.961634
34.84,35.42,11.41,5.68,893.76,30.99,0,summer,2026-07-11T07:34:41.961634
35.88,30.63,16.66,7.32,668.39,76.09,1,summer,2026-07-11T07:42:41.961634
37.06,38.8,18.2,3.91,582.14,25.17,0,summer,2026-07-11T07:50:41.961634
35.38,40.74,10.79,4.35,661.93,73.15,0,summer,2026-07-11T07:58:41.961634
37.5,40.04,8.76,7.73,936.29,49.52,0,summer,2026-07-11T08:06:41.961634
35.99,42.32,22.34,3.85,853.48,74.83,0,summer,2026-07-11T08:14:41.961634
39.83,37.04,22.78,3.76,982.14,71.0,1,summer,2026-07-11T08:22:41.961634
34.29,32.79,12.69,3.98,502.11,43.42,1,summer,2026-07-11T08:30:41.961634
21.08,5.0,18.25,4.34,819.32,98.11163618456348,0,summer,2026-07-11T08:38:41.961634
36.04,30.52,32.89,5.41,855.7,63.88,1,summer,2026-07-11T08:46:41.961634
37.08,29.14,30.74,3.85,689.13,72.94,0,summer,2026-07-11T08:54:41.961634
34.4,37.97,14.49,6.28,973.57,31.94,1,summer,2026-07-11T09:02:41.961634
35.08,29.55,27.07,0.91,775.64,78.99,0,summer,2026-07-11T09:10:41.961634
35.39,35.98,14.84,6.11,815.4,33.17,0,summer,2026-07-11T09:18:41.961634
37.84,40.97,30.04,3.85,568.62,84.99,0,summer,2026-07-11T09:26:41.961634
35.78,34.96,23.57,7.07,621.08,79.55,0,summer,2026-07-11T09:34:41.961634
35.73,31.97,22.14,7.06,638.39,54.29,0,summer,2026-07-11T09:42:41.961634
36.44,35.2,23.8,0.0,763.57,72.32,0,summer,2026-07-11T09:50:41.961634
38.38,41.26,26.38,6.02,694.93,42.73,0,summer,2026-07-11T09:58:41.961634
37.69,36.06,20.91,0.0,654.23,29.31,0,summer,2026-07-11T10:06:41.961634
37.95,40.2,27.45,4.2,932.13,63.55,0,summer,2026-07-11T10:14:41.961634
38.47,33.54,15.12,1.58,375.36,76.1,0,summer,2026-07-11T10:22:41.961634
39.71,33.52,34.07,1.17,694.18,29.64,0,summer,2026-07-11T10:30:41.961634
39.89,28.54,30.43,5.12,594.8,38.21,0,summer,2026-07-11T10:38:41.961634
35.49,35.81,28.26,5.12,821.13,55.72,0,summer,2026-07-11T10:46:41.961634
36.24,39.85,19.45,7.52,395.11,42.88,0,summer,2026-07-11T10:54:41.961634
36.78,32.16,15.58,2.09,822.61,84.4,0,summer,2026-07-11T11:02:41.961634
36.45,29.57,13.64,3.64,966.1,41.74,1,summer,2026-07-11T11:10:41.961634
38.27,40.33,27.58,7.95,642.51,55.97,0,summer,2026-07-11T11:18:41.961634
37.44,37.44,30.84,5.01,728.5,54.9,0,summer,2026-07-11T11:26:41.961634
34.17,41.74,24.02,4.11,847.16,81.06,1,summer,2026-07-11T11:34:41.961634
35.62,38.99,34.36,3.68,845.14,52.75,0,summer,2026-07-11T11:42:41.961634
39.19,27.12,18.63,0.21,854.43,33.5,0,summer,2026-07-11T11:50:41.961634
37.04,35.67,26.25,5.71,820.99,77.64,1,summer,2026-07-11T11:58:41.961634
37.31,42.95,20.9,6.15,688.19,71.74,0,summer,2026-07-11T12:06:41.961634
38.35,38.37,6.9,9.69,920.84,82.35,1,summer,2026-07-11T12:14:41.961634
39.64,37.28,26.82,1.79,534.94,81.21,0,summer,2026-07-11T12:22:41.961634
39.26,38.11,22.03,0.0,880.91,53.98,0,summer,2026-07-11T12:30:41.961634
38.35,42.09,20.2,2.71,804.23,70.73,1,summer,2026-07-11T12:38:41.961634
35.77,34.76,25.14,7.23,510.41,83.25,0,summer,2026-07-11T12:46:41.961634
39.62,36.87,18.15,7.04,664.94,48.37,0,summer,2026-07-11T12:54:41.961634
36.89,32.06,10.98,4.1,428.28,53.12,0,summer,2026-07-11T13:02:41.961634
39.95,42.76,36.83,2.09,408.03,40.59,0,summer,2026-07-11T13:10:41.961634
52.25,5.0,11.23,4.1,464.48,67.66533274616975,1,summer,2026-07-11T13:18:41.961634
34.7,39.34,16.4,5.7,808.87,59.66,0,summer,2026-07-11T13:26:41.961634
37.66,29.39,25.47,4.16,728.73,31.45,0,summer,2026-07-11T13:34:41.961634
36.87,37.4,28.76,0.79,977.18,59.23,0,summer,2026-07-11T13:42:41.961634
35.2,42.85,12.06,8.15,313.25,34.02,0,summer,2026-07-11T13:50:41.961634
39.12,29.59,11.57,0.0,650.92,82.69,1,summer,2026-07-11T13:58:41.961634
36.9,32.52,28.6,4.08,617.08,40.55,0,summer,2026-07-11T14:06:41.961634
39.99,32.69,11.68,9.2,462.13,49.34,0,summer,2026-07-11T14:14:41.961634
38.56,36.44,30.39,1.58,318.19,25.48,0,summer,2026-07-11T14:22:41.961634
39.17,31.25,12.62,0.31,456.04,44.02,1,summer,2026-07-11T14:30:41.961634
39.02,28.87,36.0,0.0,894.25,84.1,0,summer,2026-07-11T14:38:41.961634
36.48,35.89,21.86,2.47,680.87,80.07,0,summer,2026-07-11T14:46:41.961634
34.46,37.77,26.29,5.36,652.69,34.8,0,summer,2026-07-11T14:54:41.961634
39.31,40.25,36.71,4.1,573.92,35.97,0,summer,2026-07-11T15:02:41.961634
38.24,33.68,36.18,2.32,715.87,74.23,0,summer,2026-07-11T15:10:41.961634
35.29,28.89,23.04,3.34,385.98,59.71,0,summer,2026-07-11T15:18:41.961634
38.94,27.87,7.52,5.28,801.16,80.13,0,summer,2026-07-11T15:26:41.961634
37.17,41.51,36.02,2.89,323.63,49.84,1,summer,2026-07-11T15:34:41.961634
35.82,42.74,12.3,0.0,551.19,37.31,0,summer,2026-07-11T15:42:41.961634
38.37,37.35,17.56,2.89,883.42,68.67,1,summer,2026-07-11T15:50:41.961634
34.08,34.88,18.67,6.9,572.99,46.89,1,summer,2026-07-11T15:58:41.961634
34.49,34.99,23.09,0.0,563.94,42.48,0,summer,2026-07-11T16:06:41.961634
35.27,42.67,31.39,0.0,777.17,58.27,0,summer,2026-07-11T16:14:41.961634
37.31,37.7,23.44,0.45,515.83,25.66,1,summer,2026-07-11T16:22:41.961634
34.7,33.9,32.02,2.74,747.27,42.32,0,summer,2026-07-11T16:30:41.961634
37.69,42.09,32.73,3.47,438.53,56.4,1,summer,2026-07-11T16:38:41.961634
34.78,39.4,32.4,2.85,928.91,52.55,0,summer,2026-07-11T16:46:41.961634
34.56,37.0,17.69,3.45,504.7,77.92,0,summer,2026-07-11T16:54:41.961634
38.15,38.81,28.49,5.08,619.63,28.79,0,summer,2026-07-11T17:02:41.961634
37.0,40.2,18.6,0.24,886.36,64.28,0,summer,2026-07-11T17:10:41.961634
34.75,34.17,26.42,2.43,753.78,76.01,0,summer,2026-07-11T17:18:41.961634
38.44,30.23,11.57,4.91,982.0,44.76,0,summer,2026-07-11T17:26:41.961634
37.38,30.77,21.3,6.8,875.14,47.84,0,summer,2026-07-11T17:34:41.961634
34.27,31.19,9.58,2.31,576.63,35.04,0,summer,2026-07-11T17:42:41.961634
36.01,28.65,15.95,4.04,565.05,34.45,0,summer,2026-07-11T17:50:41.961634
36.61,40.88,18.49,0.0,706.53,26.55,0,summer,2026-07-11T17:58:41.961634
39.46,42.03,16.32,4.27,552.66,30.56,0,summer,2026-07-11T18:06:41.961634
39.76,28.22,19.83,1.24,648.73,35.44,1,summer,2026-07-11T18:14:41.961634
38.51,36.63,19.56,3.92,328.68,62.98,0,summer,2026-07-11T18:22:41.961634
35.35,34.41,13.09,3.42,773.72,82.99,0,summer,2026-07-11T18:30:41.961634
37.71,42.37,28.42,7.1,482.85,65.95,1,summer,2026-07-11T18:38:41.961634
37.68,36.95,15.84,4.33,703.03,25.06,0,summer,2026-07-11T18:46:41.961634
39.31,28.11,15.7,5.4,557.1,74.72,0,summer,2026-07-11T18:54:41.961634
28.33,58.46,33.42,5.28,15.03,57.65,1,summer,2026-07-11T19:02:41.961634
27.03,58.09,33.49,1.9,8.88,59.0,1,summer,2026-07-11T19:10:41.961634
30.68,58.7,30.03,1.69,32.11,68.44,0,summer,2026-07-11T19:18:41.961634
27.21,61.2,26.23,0.0,14.21,64.25,0,summer,2026-07-11T19:26:41.961634
29.63,55.66,24.99,7.82,9.44,72.05,0,summer,2026-07-11T19:34:41.961634
27.77,60.44,11.29,0.0,20.05,52.31,0,summer,2026-07-11T19:42:41.961634
27.21,54.69,21.37,0.89,47.13,38.2,0,summer,2026-07-11T19:50:41.961634
27.27,53.31,5.38,5.99,42.22,30.44,0,summer,2026-07-11T19:58:41.961634
29.07,66.49,14.4,7.19,24.59,56.03,0,summer,2026-07-11T20:06:41.961634
27.68,55.93,20.65,5.23,22.53,42.88,0,summer,2026-07-11T20:14:41.961634
28.56,55.03,17.91,0.0,30.78,27.13,1,summer,2026-07-11T20:22:41.961634
30.45,67.08,15.36,6.95,6.35,49.24,0,summer,2026-07-11T20:30:41.961634
26.79,64.84,33.95,1.81,39.35,65.71,0,summer,2026-07-11T20:38:41.961634
29.24,53.83,10.01,1.81,28.52,67.97,0,summer,2026-07-11T20:46:41.961634
27.79,67.71,34.19,4.41,33.33,48.4,0,summer,2026-07-11T20:54:41.961634
30.41,55.71,28.85,5.05,8.91,30.55,0,summer,2026-07-11T21:02:41.961634
30.03,62.07,11.89,2.71,11.33,41.9,0,summer,2026-07-11T21:10:41.961634
26.73,63.14,35.53,5.71,1.02,58.85,1,summer,2026-07-11T21:18:41.961634
26.93,56.48,32.67,0.0,44.84,69.68,0,summer,2026-07-11T21:26:41.961634
27.87,54.51,27.74,1.67,32.34,47.99,0,summer,2026-07-11T21:34:41.961634
28.96,63.74,10.23,0.0,32.03,81.27,0,summer,2026-07-11T21:42:41.961634
29.64,55.9,21.06,6.49,49.99,60.68,1,summer,2026-07-11T21:50:41.961634
27.35,58.93,21.26,2.2,7.05,42.61,1,summer,2026-07-11T21:58:41.961634
28.28,67.25,16.19,5.0,35.59,51.5,0,summer,2026-07-11T22:06:41.961634
29.68,61.02,12.57,2.01,37.37,44.94,1,summer,2026-07-11T22:14:41.961634
29.78,60.58,26.7,5.59,33.08,55.1,0,summer,2026-07-11T22:22:41.961634
28.53,56.84,23.83,4.57,32.5,46.31,0,summer,2026-07-11T22:30:41.961634
28.77,67.57,15.7,6.13,6.87,84.63,0,summer,2026-07-11T22:38:41.961634
27.25,67.59,21.36,3.61,23.07,46.66,0,summer,2026-07-11T22:46:41.961634
29.06,58.41,13.68,1.84,10.91,38.68,0,summer,2026-07-11T22:54:41.961634
45.510000000000005,22.72023332119838,22.67,4.11,43.23,62.44171010059668,0,summer,2026-07-11T23:02:41.961634
27.33,61.03,18.69,5.99,41.41,30.31,0,summer,2026-07-11T23:10:41.961634
26.88,54.51,16.37,0.89,28.34,52.06,1,summer,2026-07-11T23:18:41.961634
29.09,63.54,23.61,0.38,11.59,75.79,0,summer,2026-07-11T23:26:41.961634
27.27,65.25,24.61,6.52,7.07,51.83,0,summer,2026-07-11T23:34:41.961634
28.1,66.35,20.27,6.53,24.37,35.75,1,summer,2026-07-11T23:42:41.961634
28.11,56.6,36.26,5.43,3.09,36.15,0,summer,2026-07-11T23:50:41.961634
29.62,60.48,36.68,6.02,14.13,54.51,0,summer,2026-07-11T23:58:41.961634
27.01,65.07,30.19,0.92,38.91,56.0,0,summer,2026-07-12T00:06:41.961634
30.57,53.21,31.55,5.18,35.06,45.67,0,summer,2026-07-12T00:14:41.961634
29.76,55.41,19.76,5.74,36.6,25.65,0,summer,2026-07-12T00:22:41.961634
25.02,53.22,14.84,0.67,0.8,70.09,0,summer,2026-07-12T00:30:41.961634
30.96,59.61,33.65,3.07,32.09,39.98,0,summer,2026-07-12T00:38:41.961634
28.41,63.17,14.03,0.53,31.56,29.17,0,summer,2026-07-12T00:46:41.961634
26.29,64.47,32.41,6.02,11.64,81.11,1,summer,2026-07-12T00:54:41.961634
28.33,55.88,25.82,0.7,10.04,44.7,0,summer,2026-07-12T01:02:41.961634
30.13,54.38,29.8,1.29,21.71,29.69,0,summer,2026-07-12T01:10:41.961634
26.82,59.68,25.35,3.14,26.06,81.92,0,summer,2026-07-12T01:18:41.961634
26.45,54.15,19.76,3.43,48.89,30.35,1,summer,2026-07-12T01:26:41.961634
28.81,58.74,17.2,5.44,2.91,35.2,1,summer,2026-07-12T01:34:41.961634
28.29,52.29,15.43,5.95,22.11,82.54,0,summer,2026-07-12T01:42:41.961634
30.58,55.53,14.62,8.51,0.79,37.62,0,summer,2026-07-12T01:50:41.961634
25.95,67.86,9.55,5.95,38.93,60.76,0,summer,2026-07-12T01:58:41.961634
27.63,59.01,15.65,7.71,43.7,44.56,0,summer,2026-07-12T02:06:41.961634
26.75,62.2,26.36,0.43,30.8,38.85,0,summer,2026-07-12T02:14:41.961634
26.66,57.21,28.7,5.51,40.08,43.79,0,summer,2026-07-12T02:22:41.961634
28.98,55.01,30.72,4.63,36.75,65.02,0,summer,2026-07-12T02:30:41.961634
27.57,53.72,18.91,4.55,16.94,52.18,0,summer,2026-07-12T02:38:41.961634
15.04,26.400291413008,15.08,2.62,3.81,59.693705084420955,0,summer,2026-07-12T02:46:41.961634
25.63,52.62,19.87,2.54,11.57,73.54,1,summer,2026-07-12T02:54:41.961634
28.53,67.21,36.74,3.82,16.46,29.91,0,summer,2026-07-12T03:02:41.961634
25.0,61.29,16.64,5.54,11.87,62.26,1,summer,2026-07-12T03:10:41.961634
30.5,54.96,7.6,1.51,8.98,61.99,0,summer,2026-07-12T03:18:41.961634
28.55,63.87,25.0,9.61,30.7,68.01,1,summer,2026-07-12T03:26:41.961634
30.44,64.49,31.24,4.28,21.29,28.82,1,summer,2026-07-12T03:34:41.961634
29.01,56.3,21.8,6.64,30.45,42.95,0,summer,2026-07-12T03:42:41.961634
28.04,59.01,22.79,0.68,1.4,34.86,0,summer,2026-07-12T03:50:41.961634
29.44,65.54,14.13,4.71,43.25,60.09,0,summer,2026-07-12T03:58:41.961634
25.16,67.63,19.12,6.57,19.94,65.53,0,summer,2026-07-12T04:06:41.961634
26.77,58.57,14.24,3.04,37.38,72.05,0,summer,2026-07-12T04:14:41.961634
28.58,64.56,38.12,5.35,13.86,51.65,0,summer,2026-07-12T04:22:41.961634
27.41,52.86,33.46,5.14,5.86,43.78,0,summer,2026-07-12T04:30:41.961634
28.93,66.72,14.28,5.22,47.95,37.29,0,summer,2026-07-12T04:38:41.961634
26.04,67.98,19.2,3.83,26.03,48.01,0,summer,2026-07-12T04:46:41.961634
27.54,66.32,29.4,2.64,34.18,60.2,0,summer,2026-07-12T04:54:41.961634
27.38,63.16,14.79,2.33,21.93,41.06,0,summer,2026-07-12T05:02:41.961634
29.16,58.47,19.05,1.56,28.58,36.2,0,summer,2026-07-12T05:10:41.961634
27.34,56.19,22.12,5.25,25.15,54.78,1,summer,2026-07-12T05:18:41.961634
26.31,65.19,27.25,2.56,47.69,42.37,0,summer,2026-07-12T05:26:41.961634
26.63,54.38,11.79,7.21,18.97,37.71,1,summer,2026-07-12T05:34:41.961634
29.9,52.44,29.7,0.93,47.82,37.75,1,summer,2026-07-12T05:42:41.961634
28.81,63.84,12.88,4.09,18.81,82.3,0,summer,2026-07-12T05:50:41.961634
28.88,64.17,27.16,5.7,4.75,58.57,0,summer,2026-07-12T05:58:41.961634
35.8,30.82,22.14,0.68,866.95,31.01,1,summer,2026-07-12T06:06:41.961634
36.39,28.62,24.33,6.91,979.64,51.58,0,summer,2026-07-12T06:14:41.961634
51.78,5.0,16.44,0.0,303.26,96.36142604109453,0,summer,2026-07-12T06:22:41.961634
36.73,27.06,21.28,5.43,495.66,33.61,1,summer,2026-07-12T06:30:41.961634
39.78,38.68,15.14,3.46,379.55,72.3,0,summer,2026-07-12T06:38:41.961634
19.450000000000003,5.0,30.6,5.23,924.11,65.86773340528762,1,summer,2026-07-12T06:46:41.961634
34.35,36.12,7.78,4.67,673.64,30.77,1,summer,2026-07-12T06:54:41.961634
37.0,28.26,15.03,0.42,833.61,37.47,0,summer,2026-07-12T07:02:41.961634
34.46,32.65,34.19,1.4,500.54,39.01,0,summer,2026-07-12T07:10:41.961634
35.3,29.12,25.56,2.74,618.01,52.01,0,summer,2026-07-12T07:18:41.961634
37.39,32.09,18.54,5.68,954.77,32.1,0,summer,2026-07-12T07:26:41.961634
37.51,38.52,37.71,0.38,679.3,47.74,0,summer,2026-07-12T07:34:41.961634
36.53,35.42,8.22,2.6,857.19,38.96,1,summer,2026-07-12T07:42:41.961634
38.47,41.82,24.96,5.71,523.59,30.27,0,summer,2026-07-12T07:50:41.961634
34.66,34.14,13.37,6.52,813.2,56.92,1,summer,2026-07-12T07:58:41.961634
34.68,39.34,20.19,5.13,446.28,53.82,0,summer,2026-07-12T08:06:41.961634
38.72,28.23,12.91,2.78,903.98,54.1,0,summer,2026-07-12T08:14:41.961634
34.84,30.12,28.09,5.7,520.98,42.58,0,summer,2026-07-12T08:22:41.961634
34.73,40.92,29.24,0.97,794.09,48.82,0,summer,2026-07-12T08:30:41.961634
34.1,33.6,19.45,0.83,729.21,41.88,0,summer,2026-07-12T08:38:41.961634
39.9,32.63,22.32,8.31,852.93,61.7,1,summer,2026-07-12T08:46:41.961634
39.63,29.3,17.32,6.9,552.59,51.66,1,summer,2026-07-12T08:54:41.961634
35.2,34.41,29.04,0.0,470.02,73.19,0,summer,2026-07-12T09:02:41.961634
36.32,33.4,30.3,8.87,778.52,65.12,0,summer,2026-07-12T09:10:41.961634
37.91,31.28,14.39,1.1,808.02,77.69,0,summer,2026-07-12T09:18:41.961634
37.01,34.3,8.3,4.73,502.9,69.04,0,summer,2026-07-12T09:26:41.961634
36.81,39.72,31.29,3.65,548.83,50.75,1,summer,2026-07-12T09:34:41.961634
37.01,28.35,25.59,5.35,449.17,43.04,0,summer,2026-07-12T09:42:41.961634
36.54,42.03,26.64,1.37,797.26,55.34,0,summer,2026-07-12T09:50:41.961634
38.16,34.97,30.75,5.88,502.03,69.75,0,summer,2026-07-12T09:58:41.961634
36.53,42.38,28.7,0.28,410.35,65.72,1,summer,2026-07-12T10:06:41.961634
36.99,42.1,33.41,5.9,630.86,57.27,0,summer,2026-07-12T10:14:41.961634
20.6,5.0,14.52,8.35,450.87,89.97746121911666,0,summer,2026-07-12T10:22:41.961634
36.42,38.75,14.54,0.0,951.38,46.94,1,summer,2026-07-12T10:30:41.961634
34.87,28.12,12.26,3.86,939.68,39.45,0,summer,2026-07-12T10:38:41.961634
38.53,28.22,23.96,3.54,579.96,62.67,0,summer,2026-07-12T10:46:41.961634
38.91,35.83,31.99,6.7,534.1,72.62,0,summer,2026-07-12T10:54:41.961634
35.17,30.89,12.26,4.24,329.25,78.67,0,summer,2026-07-12T11:02:41.961634
37.87,42.14,20.8,0.43,868.89,28.56,0,summer,2026-07-12T11:10:41.961634
22.65,10.27213268753362,11.3,6.56,760.16,73.41405796780998,0,summer,2026-07-12T11:18:41.961634
36.62,40.93,12.67,3.66,307.62,33.56,0,summer,2026-07-12T11:26:41.961634
37.68,39.72,37.59,2.26,564.49,68.13,1,summer,2026-07-12T11:34:41.961634
35.89,32.29,24.25,1.36,456.55,61.32,0,summer,2026-07-12T11:42:41.961634
38.78,37.01,19.5,3.4,928.88,47.68,0,summer,2026-07-12T11:50:41.961634
37.74,30.17,21.52,2.38,645.37,58.34,0,summer,2026-07-12T11:58:41.961634
39.59,39.39,32.38,1.26,745.76,79.34,0,summer,2026-07-12T12:06:41.961634
35.98,32.24,15.09,3.7,727.76,82.31,0,summer,2026-07-12T12:14:41.961634
36.37,42.1,35.14,3.69,768.96,32.41,1,summer,2026-07-12T12:22:41.961634
34.25,38.95,23.02,7.97,989.85,58.49,0,summer,2026-07-12T12:30:41.961634
39.09,28.54,29.74,9.62,808.18,65.74,0,summer,2026-07-12T12:38:41.961634
37.34,36.91,21.25,1.41,418.37,63.35,1,summer,2026-07-12T12:46:41.961634
35.8,37.02,23.93,6.12,786.12,30.29,0,summer,2026-07-12T12:54:41.961634
35.0,40.14,38.55,4.33,642.23,57.33,0,summer,2026-07-12T13:02:41.961634
37.48,33.48,32.44,8.08,426.37,61.84,0,summer,2026-07-12T13:10:41.961634
36.81,42.74,16.64,5.27,801.73,68.7,0,summer,2026-07-12T13:18:41.961634
37.65,30.53,9.99,2.84,973.94,79.48,0,summer,2026-07-12T13:26:41.961634
38.54,29.01,8.34,0.0,580.75,57.92,1,summer,2026-07-12T13:34:41.961634
51.37,5.0,19.92,3.58,390.39,106.05811435158164,0,summer,2026-07-12T13:42:41.961634
50.52,5.0,24.61,7.77,834.17,108.93753512772798,1,summer,2026-07-12T13:50:41.961634
37.32,33.13,14.06,3.12,905.75,48.97,0,summer,2026-07-12T13:58:41.961634
34.1,27.19,20.11,6.66,569.52,77.12,1,summer,2026-07-12T14:06:41.961634
34.23,41.08,12.25,5.74,306.44,56.46,1,summer,2026-07-12T14:14:41.961634
39.34,40.1,10.73,6.2,790.03,81.96,0,summer,2026-07-12T14:22:41.961634
